Transcript stable ID	RefSeq mRNA ID
ENSCAFT00000003572	
ENSCAFT00000026985	
ENSCAFT00000064306	
ENSCAFT00000080021	
ENSCAFT00000092003	
ENSCAFT00000047539	
ENSCAFT00000066114	
ENSCAFT00000019814	
ENSCAFT00000036627	
ENSCAFT00000032400	
ENSCAFT00000040442	
ENSCAFT00000086304	
ENSCAFT00000083257	
ENSCAFT00000054337	
ENSCAFT00000065875	
ENSCAFT00000083726	
ENSCAFT00000063412	
ENSCAFT00000068193	
ENSCAFT00000080493	
ENSCAFT00000092065	
ENSCAFT00000025666	
ENSCAFT00000020948	
ENSCAFT00000085056	
ENSCAFT00000079750	
ENSCAFT00000085548	
ENSCAFT00000002524	
ENSCAFT00000059488	
ENSCAFT00000067357	
ENSCAFT00000073532	
ENSCAFT00000061919	
ENSCAFT00000081891	
ENSCAFT00000005610	
ENSCAFT00000088117	
ENSCAFT00000073141	
ENSCAFT00000088756	
ENSCAFT00000074481	
ENSCAFT00000065318	
ENSCAFT00000006571	
ENSCAFT00000047393	
ENSCAFT00000085620	
ENSCAFT00000061261	
ENSCAFT00000013454	
ENSCAFT00000093950	
ENSCAFT00000010212	
ENSCAFT00000006631	
ENSCAFT00000031707	
ENSCAFT00000021550	
ENSCAFT00000089269	
ENSCAFT00000083035	
ENSCAFT00000049835	
ENSCAFT00000075747	
ENSCAFT00000021281	
ENSCAFT00000086845	
ENSCAFT00000075041	
ENSCAFT00000074028	
ENSCAFT00000090700	
ENSCAFT00000093765	
ENSCAFT00000011610	
ENSCAFT00000072155	
ENSCAFT00000081602	
ENSCAFT00000069824	
ENSCAFT00000044085	
ENSCAFT00000067431	
ENSCAFT00000014248	
ENSCAFT00000082328	
ENSCAFT00000021213	
ENSCAFT00000063905	
ENSCAFT00000080431	
ENSCAFT00000043354	
ENSCAFT00000093387	
ENSCAFT00000067901	
ENSCAFT00000092585	
ENSCAFT00000071269	
ENSCAFT00000088553	
ENSCAFT00000091100	
ENSCAFT00000017379	
ENSCAFT00000043306	
ENSCAFT00000006263	
ENSCAFT00000008086	NM_001010955
ENSCAFT00000045663	
ENSCAFT00000077152	
ENSCAFT00000024086	
ENSCAFT00000062545	
ENSCAFT00000070160	
ENSCAFT00000085834	
ENSCAFT00000084784	
ENSCAFT00000062262	
ENSCAFT00000061344	
ENSCAFT00000088634	
ENSCAFT00000074661	
ENSCAFT00000077542	
ENSCAFT00000093751	
ENSCAFT00000071162	
ENSCAFT00000073929	
ENSCAFT00000089988	
ENSCAFT00000029009	
ENSCAFT00000070455	
ENSCAFT00000030323	
ENSCAFT00000079189	
ENSCAFT00000016595	
ENSCAFT00000074123	
ENSCAFT00000061126	
ENSCAFT00000066979	
ENSCAFT00000012154	
ENSCAFT00000076805	
ENSCAFT00000067886	
ENSCAFT00000072545	
ENSCAFT00000086358	
ENSCAFT00000058061	
ENSCAFT00000075020	
ENSCAFT00000048258	
ENSCAFT00000089981	
ENSCAFT00000086595	
ENSCAFT00000070254	
ENSCAFT00000093133	
ENSCAFT00000013940	
ENSCAFT00000021475	
ENSCAFT00000062888	
ENSCAFT00000083276	
ENSCAFT00000088564	
ENSCAFT00000018189	
ENSCAFT00000032403	NM_001048097
ENSCAFT00000006644	
ENSCAFT00000062435	
ENSCAFT00000030137	
ENSCAFT00000083380	
ENSCAFT00000062793	
ENSCAFT00000028385	
ENSCAFT00000075037	
ENSCAFT00000091676	
ENSCAFT00000002544	
ENSCAFT00000067153	
ENSCAFT00000061750	
ENSCAFT00000041324	
ENSCAFT00000064184	
ENSCAFT00000022321	
ENSCAFT00000078709	
ENSCAFT00000064657	
ENSCAFT00000016395	
ENSCAFT00000021554	
ENSCAFT00000014003	
ENSCAFT00000048797	
ENSCAFT00000068360	
ENSCAFT00000073589	
ENSCAFT00000037698	
ENSCAFT00000092029	
ENSCAFT00000071333	
ENSCAFT00000085841	NM_001048125
ENSCAFT00000088174	
ENSCAFT00000029737	
ENSCAFT00000068177	
ENSCAFT00000066421	
ENSCAFT00000032917	
ENSCAFT00000043935	
ENSCAFT00000090190	
ENSCAFT00000051660	
ENSCAFT00000078507	
ENSCAFT00000066836	
ENSCAFT00000083593	
ENSCAFT00000069985	
ENSCAFT00000086020	
ENSCAFT00000059710	
ENSCAFT00000084254	
ENSCAFT00000070433	
ENSCAFT00000090848	
ENSCAFT00000067982	
ENSCAFT00000090737	
ENSCAFT00000043473	
ENSCAFT00000071351	
ENSCAFT00000076609	
ENSCAFT00000079720	
ENSCAFT00000030906	
ENSCAFT00000084905	
ENSCAFT00000065950	
ENSCAFT00000042956	
ENSCAFT00000049487	
ENSCAFT00000089658	
ENSCAFT00000035676	
ENSCAFT00000017941	
ENSCAFT00000068759	
ENSCAFT00000008084	
ENSCAFT00000087125	
ENSCAFT00000003738	
ENSCAFT00000068549	
ENSCAFT00000085350	
ENSCAFT00000078611	
ENSCAFT00000062614	
ENSCAFT00000045558	
ENSCAFT00000039893	
ENSCAFT00000084772	
ENSCAFT00000041405	
ENSCAFT00000041202	
ENSCAFT00000044818	
ENSCAFT00000071476	
ENSCAFT00000090499	
ENSCAFT00000091938	
ENSCAFT00000046254	
ENSCAFT00000068189	
ENSCAFT00000063812	
ENSCAFT00000002662	
ENSCAFT00000068019	
ENSCAFT00000076770	
ENSCAFT00000074210	
ENSCAFT00000028243	
ENSCAFT00000080375	
ENSCAFT00000000134	
ENSCAFT00000073607	
ENSCAFT00000042618	
ENSCAFT00000068260	
ENSCAFT00000056135	
ENSCAFT00000066946	
ENSCAFT00000072136	
ENSCAFT00000064554	
ENSCAFT00000078362	
ENSCAFT00000080224	
ENSCAFT00000077397	
ENSCAFT00000082607	
ENSCAFT00000012257	
ENSCAFT00000029740	
ENSCAFT00000049700	
ENSCAFT00000084808	
ENSCAFT00000064542	
ENSCAFT00000021556	NM_001003116
ENSCAFT00000071242	
ENSCAFT00000062759	
ENSCAFT00000076803	
ENSCAFT00000086674	
ENSCAFT00000066370	
ENSCAFT00000068888	
ENSCAFT00000063573	
ENSCAFT00000018206	
ENSCAFT00000015129	
ENSCAFT00000059866	
ENSCAFT00000021962	
ENSCAFT00000082393	
ENSCAFT00000085718	
ENSCAFT00000007084	
ENSCAFT00000083285	
ENSCAFT00000063954	
ENSCAFT00000084709	
ENSCAFT00000084377	
ENSCAFT00000066267	
ENSCAFT00000065368	
ENSCAFT00000014506	
ENSCAFT00000060275	
ENSCAFT00000046060	
ENSCAFT00000003148	
ENSCAFT00000049236	
ENSCAFT00000020405	
ENSCAFT00000006256	
ENSCAFT00000024097	
ENSCAFT00000013351	
ENSCAFT00000056471	
ENSCAFT00000087412	
ENSCAFT00000082193	
ENSCAFT00000035972	
ENSCAFT00000067951	
ENSCAFT00000075154	
ENSCAFT00000016693	
ENSCAFT00000024124	
ENSCAFT00000081289	
ENSCAFT00000077935	
ENSCAFT00000083204	
ENSCAFT00000089552	
ENSCAFT00000086158	
ENSCAFT00000065643	
ENSCAFT00000044635	
ENSCAFT00000092166	
ENSCAFT00000058977	
ENSCAFT00000058950	
ENSCAFT00000083056	
ENSCAFT00000077553	
ENSCAFT00000050564	
ENSCAFT00000015181	
ENSCAFT00000076928	
ENSCAFT00000047033	
ENSCAFT00000070188	
ENSCAFT00000025670	
ENSCAFT00000006649	
ENSCAFT00000046283	
ENSCAFT00000040738	
ENSCAFT00000073951	
ENSCAFT00000046441	NM_001160121
ENSCAFT00000084676	
ENSCAFT00000006337	
ENSCAFT00000021125	
ENSCAFT00000075654	
ENSCAFT00000023365	
ENSCAFT00000051329	
ENSCAFT00000063156	
ENSCAFT00000031088	
ENSCAFT00000084596	
ENSCAFT00000059510	
ENSCAFT00000068810	
ENSCAFT00000061983	
ENSCAFT00000083757	
ENSCAFT00000058927	
ENSCAFT00000086196	
ENSCAFT00000025085	
ENSCAFT00000028388	
ENSCAFT00000047510	
ENSCAFT00000049511	
ENSCAFT00000065467	
ENSCAFT00000092031	
ENSCAFT00000049413	
ENSCAFT00000015865	
ENSCAFT00000066352	
ENSCAFT00000038254	
ENSCAFT00000028559	
ENSCAFT00000078182	
ENSCAFT00000061913	
ENSCAFT00000022316	
ENSCAFT00000068725	
ENSCAFT00000083109	
ENSCAFT00000062480	
ENSCAFT00000077462	
ENSCAFT00000065545	
ENSCAFT00000062632	
ENSCAFT00000064638	
ENSCAFT00000090127	
ENSCAFT00000092412	
ENSCAFT00000084272	
ENSCAFT00000081279	
ENSCAFT00000070084	
ENSCAFT00000003149	
ENSCAFT00000081612	
ENSCAFT00000045432	
ENSCAFT00000082463	
ENSCAFT00000087093	
ENSCAFT00000035834	
ENSCAFT00000039458	
ENSCAFT00000088542	
ENSCAFT00000020415	
ENSCAFT00000064539	
ENSCAFT00000085107	
ENSCAFT00000032419	
ENSCAFT00000055551	
ENSCAFT00000010627	
ENSCAFT00000038984	
ENSCAFT00000075509	
ENSCAFT00000093964	
ENSCAFT00000067605	
ENSCAFT00000023370	
ENSCAFT00000020930	
ENSCAFT00000088870	
ENSCAFT00000034315	
ENSCAFT00000063930	
ENSCAFT00000086558	
ENSCAFT00000083671	
ENSCAFT00000069244	
ENSCAFT00000089816	
ENSCAFT00000058581	
ENSCAFT00000062628	
ENSCAFT00000030188	
ENSCAFT00000029742	
ENSCAFT00000012266	
ENSCAFT00000025194	
ENSCAFT00000010531	
ENSCAFT00000069805	
ENSCAFT00000051352	
ENSCAFT00000007130	
ENSCAFT00000081474	
ENSCAFT00000047525	
ENSCAFT00000082787	
ENSCAFT00000060047	
ENSCAFT00000052203	
ENSCAFT00000093842	
ENSCAFT00000079804	
ENSCAFT00000083386	NM_001287152
ENSCAFT00000060898	
ENSCAFT00000081527	
ENSCAFT00000084264	
ENSCAFT00000006549	
ENSCAFT00000041568	
ENSCAFT00000059967	
ENSCAFT00000058664	
ENSCAFT00000084797	
ENSCAFT00000079547	
ENSCAFT00000049212	
ENSCAFT00000054096	
ENSCAFT00000029814	
ENSCAFT00000087714	
ENSCAFT00000086175	
ENSCAFT00000043229	
ENSCAFT00000060577	
ENSCAFT00000055486	
ENSCAFT00000035531	
ENSCAFT00000052972	
ENSCAFT00000064267	
ENSCAFT00000072617	
ENSCAFT00000061046	
ENSCAFT00000066056	
ENSCAFT00000080203	
ENSCAFT00000091423	
ENSCAFT00000008456	
ENSCAFT00000038553	
ENSCAFT00000049243	
ENSCAFT00000039599	
ENSCAFT00000062593	
ENSCAFT00000076153	
ENSCAFT00000003145	
ENSCAFT00000072877	
ENSCAFT00000018254	
ENSCAFT00000010628	
ENSCAFT00000046498	
ENSCAFT00000020513	
ENSCAFT00000014270	
ENSCAFT00000083813	
ENSCAFT00000074776	
ENSCAFT00000075476	
ENSCAFT00000091477	
ENSCAFT00000007135	
ENSCAFT00000089594	
ENSCAFT00000087835	
ENSCAFT00000049648	
ENSCAFT00000085828	
ENSCAFT00000084624	
ENSCAFT00000068664	
ENSCAFT00000068942	
ENSCAFT00000018281	
ENSCAFT00000003153	
ENSCAFT00000084985	
ENSCAFT00000038021	
ENSCAFT00000091547	
ENSCAFT00000045286	
ENSCAFT00000029751	
ENSCAFT00000028393	
ENSCAFT00000024129	
ENSCAFT00000008066	
ENSCAFT00000017511	
ENSCAFT00000049975	
ENSCAFT00000080004	
ENSCAFT00000025795	
ENSCAFT00000044234	
ENSCAFT00000063265	
ENSCAFT00000090145	
ENSCAFT00000069826	
ENSCAFT00000026986	
ENSCAFT00000066532	
ENSCAFT00000078795	
ENSCAFT00000064703	
ENSCAFT00000092418	
ENSCAFT00000078810	
ENSCAFT00000006031	
ENSCAFT00000084433	
ENSCAFT00000002268	
ENSCAFT00000065956	
ENSCAFT00000078189	
ENSCAFT00000030911	
ENSCAFT00000084046	
ENSCAFT00000060785	
ENSCAFT00000051768	
ENSCAFT00000093325	
ENSCAFT00000089024	
ENSCAFT00000006670	
ENSCAFT00000077307	
ENSCAFT00000030213	
ENSCAFT00000090889	
ENSCAFT00000082856	
ENSCAFT00000064651	
ENSCAFT00000080982	
ENSCAFT00000065871	
ENSCAFT00000088363	
ENSCAFT00000072004	
ENSCAFT00000047934	
ENSCAFT00000060949	
ENSCAFT00000029017	
ENSCAFT00000084328	
ENSCAFT00000066052	
ENSCAFT00000088764	
ENSCAFT00000010645	
ENSCAFT00000090202	
ENSCAFT00000011632	
ENSCAFT00000070990	
ENSCAFT00000023420	
ENSCAFT00000085368	
ENSCAFT00000038552	
ENSCAFT00000058055	
ENSCAFT00000000140	
ENSCAFT00000052540	
ENSCAFT00000014062	
ENSCAFT00000093096	
ENSCAFT00000055846	
ENSCAFT00000044962	
ENSCAFT00000052123	
ENSCAFT00000092935	
ENSCAFT00000093382	
ENSCAFT00000081759	
ENSCAFT00000065262	
ENSCAFT00000018289	
ENSCAFT00000062788	
ENSCAFT00000066160	
ENSCAFT00000022081	
ENSCAFT00000071992	
ENSCAFT00000092522	
ENSCAFT00000060864	
ENSCAFT00000014539	
ENSCAFT00000049482	
ENSCAFT00000084608	
ENSCAFT00000061672	
ENSCAFT00000069282	
ENSCAFT00000024095	
ENSCAFT00000014024	
ENSCAFT00000092435	
ENSCAFT00000033799	
ENSCAFT00000064421	
ENSCAFT00000080696	
ENSCAFT00000071442	
ENSCAFT00000027756	
ENSCAFT00000008482	
ENSCAFT00000007150	
ENSCAFT00000069639	
ENSCAFT00000028433	
ENSCAFT00000008586	
ENSCAFT00000030215	
ENSCAFT00000071145	
ENSCAFT00000063813	
ENSCAFT00000018294	
ENSCAFT00000025714	
ENSCAFT00000012307	
ENSCAFT00000081317	
ENSCAFT00000089685	
ENSCAFT00000083106	
ENSCAFT00000070561	
ENSCAFT00000046562	
ENSCAFT00000034061	
ENSCAFT00000040466	
ENSCAFT00000087344	
ENSCAFT00000064252	
ENSCAFT00000070907	
ENSCAFT00000038098	
ENSCAFT00000073327	
ENSCAFT00000044571	
ENSCAFT00000026155	
ENSCAFT00000061035	
ENSCAFT00000084799	
ENSCAFT00000004787	
ENSCAFT00000046788	
ENSCAFT00000014316	
ENSCAFT00000017549	
ENSCAFT00000068546	
ENSCAFT00000091192	
ENSCAFT00000079251	
ENSCAFT00000040425	
ENSCAFT00000040259	
ENSCAFT00000083410	
ENSCAFT00000062822	
ENSCAFT00000024094	
ENSCAFT00000063096	
ENSCAFT00000053824	
ENSCAFT00000086932	
ENSCAFT00000071117	
ENSCAFT00000093697	
ENSCAFT00000085519	
ENSCAFT00000064925	
ENSCAFT00000083673	
ENSCAFT00000044016	
ENSCAFT00000048261	
ENSCAFT00000035761	
ENSCAFT00000068729	
ENSCAFT00000029021	
ENSCAFT00000028446	
ENSCAFT00000059143	
ENSCAFT00000040254	
ENSCAFT00000045247	
ENSCAFT00000008970	
ENSCAFT00000038162	
ENSCAFT00000087792	
ENSCAFT00000025191	
ENSCAFT00000046109	
ENSCAFT00000076601	
ENSCAFT00000077974	
ENSCAFT00000070551	
ENSCAFT00000002553	
ENSCAFT00000060021	
ENSCAFT00000047460	
ENSCAFT00000093004	
ENSCAFT00000020952	
ENSCAFT00000071611	
ENSCAFT00000083651	
ENSCAFT00000078408	
ENSCAFT00000064489	
ENSCAFT00000089773	
ENSCAFT00000088319	
ENSCAFT00000066010	
ENSCAFT00000086549	
ENSCAFT00000060247	
ENSCAFT00000058615	
ENSCAFT00000088538	
ENSCAFT00000006260	
ENSCAFT00000069366	
ENSCAFT00000077106	
ENSCAFT00000001568	
ENSCAFT00000092139	
ENSCAFT00000064350	
ENSCAFT00000063691	
ENSCAFT00000075316	
ENSCAFT00000090909	
ENSCAFT00000086625	
ENSCAFT00000064204	
ENSCAFT00000044180	
ENSCAFT00000092618	
ENSCAFT00000009358	
ENSCAFT00000010660	
ENSCAFT00000049766	
ENSCAFT00000058949	
ENSCAFT00000045816	
ENSCAFT00000076129	
ENSCAFT00000046228	
ENSCAFT00000084715	
ENSCAFT00000065866	
ENSCAFT00000092654	
ENSCAFT00000087672	
ENSCAFT00000092967	
ENSCAFT00000090949	
ENSCAFT00000093899	
ENSCAFT00000016873	
ENSCAFT00000089982	
ENSCAFT00000076732	
ENSCAFT00000044954	
ENSCAFT00000062141	
ENSCAFT00000019631	
ENSCAFT00000024073	
ENSCAFT00000005550	
ENSCAFT00000084078	
ENSCAFT00000063592	
ENSCAFT00000003581	
ENSCAFT00000001666	
ENSCAFT00000070668	
ENSCAFT00000032617	
ENSCAFT00000037213	
ENSCAFT00000046897	
ENSCAFT00000057288	
ENSCAFT00000042458	
ENSCAFT00000031115	
ENSCAFT00000010544	
ENSCAFT00000055602	
ENSCAFT00000020479	
ENSCAFT00000025199	
ENSCAFT00000091256	
ENSCAFT00000091580	
ENSCAFT00000014337	
ENSCAFT00000093897	
ENSCAFT00000075026	
ENSCAFT00000005194	
ENSCAFT00000036205	
ENSCAFT00000043143	
ENSCAFT00000062947	
ENSCAFT00000043568	
ENSCAFT00000015583	
ENSCAFT00000065212	
ENSCAFT00000074969	
ENSCAFT00000093029	
ENSCAFT00000059736	
ENSCAFT00000018461	
ENSCAFT00000066614	
ENSCAFT00000029783	
ENSCAFT00000015142	
ENSCAFT00000093176	
ENSCAFT00000066793	
ENSCAFT00000069967	
ENSCAFT00000090652	
ENSCAFT00000020954	
ENSCAFT00000010601	
ENSCAFT00000086833	
ENSCAFT00000001569	
ENSCAFT00000052090	
ENSCAFT00000017596	
ENSCAFT00000008082	NM_001003271
ENSCAFT00000051318	
ENSCAFT00000011287	
ENSCAFT00000030227	
ENSCAFT00000049463	
ENSCAFT00000091812	
ENSCAFT00000014837	
ENSCAFT00000086193	
ENSCAFT00000065617	
ENSCAFT00000016705	
ENSCAFT00000083462	
ENSCAFT00000008071	
ENSCAFT00000064436	
ENSCAFT00000021628	
ENSCAFT00000093246	
ENSCAFT00000021318	
ENSCAFT00000034323	
ENSCAFT00000093947	
ENSCAFT00000079810	
ENSCAFT00000088911	
ENSCAFT00000015037	
ENSCAFT00000047452	
ENSCAFT00000078056	
ENSCAFT00000046531	
ENSCAFT00000086633	
ENSCAFT00000066106	
ENSCAFT00000080069	
ENSCAFT00000086297	
ENSCAFT00000047561	
ENSCAFT00000088204	
ENSCAFT00000012091	
ENSCAFT00000001668	
ENSCAFT00000035717	
ENSCAFT00000077065	
ENSCAFT00000091233	
ENSCAFT00000078694	
ENSCAFT00000088530	
ENSCAFT00000080576	
ENSCAFT00000064534	
ENSCAFT00000082390	
ENSCAFT00000080683	
ENSCAFT00000093421	
ENSCAFT00000052232	
ENSCAFT00000082090	
ENSCAFT00000059739	
ENSCAFT00000072057	
ENSCAFT00000092789	
ENSCAFT00000030669	
ENSCAFT00000083962	
ENSCAFT00000069793	
ENSCAFT00000034367	
ENSCAFT00000063024	
ENSCAFT00000090379	
ENSCAFT00000057052	
ENSCAFT00000018381	
ENSCAFT00000051048	
ENSCAFT00000059413	
ENSCAFT00000060235	
ENSCAFT00000073978	
ENSCAFT00000043243	
ENSCAFT00000079636	
ENSCAFT00000009360	
ENSCAFT00000082038	
ENSCAFT00000060836	
ENSCAFT00000064321	
ENSCAFT00000035138	
ENSCAFT00000028408	
ENSCAFT00000077438	
ENSCAFT00000085193	
ENSCAFT00000071247	
ENSCAFT00000088851	
ENSCAFT00000059978	
ENSCAFT00000048110	
ENSCAFT00000083690	
ENSCAFT00000063425	
ENSCAFT00000084179	
ENSCAFT00000063990	
ENSCAFT00000091040	
ENSCAFT00000079380	
ENSCAFT00000063345	
ENSCAFT00000064366	
ENSCAFT00000083032	
ENSCAFT00000079712	
ENSCAFT00000001573	NM_001003154
ENSCAFT00000081063	
ENSCAFT00000044723	
ENSCAFT00000070427	
ENSCAFT00000062303	
ENSCAFT00000089541	
ENSCAFT00000081199	
ENSCAFT00000069333	
ENSCAFT00000079310	
ENSCAFT00000074148	
ENSCAFT00000005622	
ENSCAFT00000072233	
ENSCAFT00000018437	
ENSCAFT00000014133	
ENSCAFT00000084361	
ENSCAFT00000061702	
ENSCAFT00000038782	
ENSCAFT00000060214	
ENSCAFT00000086381	
ENSCAFT00000088515	
ENSCAFT00000071541	
ENSCAFT00000081166	
ENSCAFT00000055321	
ENSCAFT00000010553	
ENSCAFT00000038155	
ENSCAFT00000025811	
ENSCAFT00000072439	
ENSCAFT00000015053	
ENSCAFT00000044900	
ENSCAFT00000008999	
ENSCAFT00000079059	
ENSCAFT00000044477	
ENSCAFT00000000136	
ENSCAFT00000014834	
ENSCAFT00000053737	
ENSCAFT00000063969	
ENSCAFT00000074223	
ENSCAFT00000090828	
ENSCAFT00000021635	
ENSCAFT00000023430	
ENSCAFT00000012311	
ENSCAFT00000087081	
ENSCAFT00000066618	
ENSCAFT00000049128	
ENSCAFT00000086816	
ENSCAFT00000085542	
ENSCAFT00000039538	
ENSCAFT00000087393	
ENSCAFT00000045387	
ENSCAFT00000078249	
ENSCAFT00000003719	
ENSCAFT00000088786	
ENSCAFT00000061416	
ENSCAFT00000062444	
ENSCAFT00000076552	
ENSCAFT00000064375	
ENSCAFT00000087072	
ENSCAFT00000065979	
ENSCAFT00000068973	
ENSCAFT00000068345	
ENSCAFT00000062914	
ENSCAFT00000070834	
ENSCAFT00000073871	
ENSCAFT00000090549	
ENSCAFT00000072068	
ENSCAFT00000093045	
ENSCAFT00000054875	
ENSCAFT00000062331	
ENSCAFT00000087128	
ENSCAFT00000059561	
ENSCAFT00000089489	
ENSCAFT00000070534	
ENSCAFT00000073540	
ENSCAFT00000082824	
ENSCAFT00000068695	
ENSCAFT00000093951	
ENSCAFT00000075179	
ENSCAFT00000065133	
ENSCAFT00000076774	
ENSCAFT00000010648	
ENSCAFT00000014346	
ENSCAFT00000087067	
ENSCAFT00000081803	
ENSCAFT00000076191	
ENSCAFT00000026999	
ENSCAFT00000018067	
ENSCAFT00000022875	
ENSCAFT00000063855	
ENSCAFT00000080356	
ENSCAFT00000092096	
ENSCAFT00000081686	
ENSCAFT00000089603	
ENSCAFT00000066823	
ENSCAFT00000065045	
ENSCAFT00000043819	
ENSCAFT00000093330	
ENSCAFT00000070443	
ENSCAFT00000060847	
ENSCAFT00000070402	
ENSCAFT00000007164	
ENSCAFT00000088146	
ENSCAFT00000023498	
ENSCAFT00000035145	
ENSCAFT00000067854	
ENSCAFT00000041378	
ENSCAFT00000040574	
ENSCAFT00000068602	
ENSCAFT00000091536	
ENSCAFT00000071062	NM_001313785
ENSCAFT00000068042	
ENSCAFT00000081649	
ENSCAFT00000069874	
ENSCAFT00000080234	
ENSCAFT00000020483	
ENSCAFT00000010561	
ENSCAFT00000043345	
ENSCAFT00000080161	
ENSCAFT00000018080	
ENSCAFT00000044100	
ENSCAFT00000032346	
ENSCAFT00000040225	
ENSCAFT00000034432	
ENSCAFT00000034017	
ENSCAFT00000016891	
ENSCAFT00000066742	
ENSCAFT00000024139	
ENSCAFT00000068637	
ENSCAFT00000063163	
ENSCAFT00000072675	
ENSCAFT00000060272	
ENSCAFT00000065512	
ENSCAFT00000087870	
ENSCAFT00000080199	
ENSCAFT00000000784	
ENSCAFT00000091222	
ENSCAFT00000020981	
ENSCAFT00000071053	
ENSCAFT00000087614	
ENSCAFT00000065267	
ENSCAFT00000029116	
ENSCAFT00000089136	
ENSCAFT00000044099	
ENSCAFT00000078631	
ENSCAFT00000081984	
ENSCAFT00000049486	
ENSCAFT00000065764	
ENSCAFT00000090054	
ENSCAFT00000012275	
ENSCAFT00000062163	
ENSCAFT00000031354	
ENSCAFT00000014302	
ENSCAFT00000069245	
ENSCAFT00000005201	
ENSCAFT00000047298	
ENSCAFT00000063110	
ENSCAFT00000064562	
ENSCAFT00000090741	
ENSCAFT00000034210	
ENSCAFT00000015587	
ENSCAFT00000065505	
ENSCAFT00000082123	NM_001002985
ENSCAFT00000068253	
ENSCAFT00000093191	
ENSCAFT00000087888	
ENSCAFT00000091346	
ENSCAFT00000060244	
ENSCAFT00000039630	
ENSCAFT00000029119	
ENSCAFT00000048736	
ENSCAFT00000012335	
ENSCAFT00000092026	
ENSCAFT00000073747	
ENSCAFT00000008594	
ENSCAFT00000037622	
ENSCAFT00000041483	
ENSCAFT00000081510	
ENSCAFT00000073289	
ENSCAFT00000091411	
ENSCAFT00000075039	
ENSCAFT00000058643	
ENSCAFT00000046408	
ENSCAFT00000060815	NM_001003316
ENSCAFT00000061716	
ENSCAFT00000067482	
ENSCAFT00000081183	
ENSCAFT00000081575	
ENSCAFT00000062119	
ENSCAFT00000076463	
ENSCAFT00000060513	
ENSCAFT00000066157	
ENSCAFT00000080014	
ENSCAFT00000089738	
ENSCAFT00000065377	
ENSCAFT00000088156	
ENSCAFT00000085002	
ENSCAFT00000060045	
ENSCAFT00000087320	
ENSCAFT00000018581	
ENSCAFT00000029828	
ENSCAFT00000071817	
ENSCAFT00000007320	
ENSCAFT00000087982	
ENSCAFT00000067342	
ENSCAFT00000022914	
ENSCAFT00000037598	
ENSCAFT00000066043	
ENSCAFT00000076410	
ENSCAFT00000018083	NM_001252203
ENSCAFT00000089013	
ENSCAFT00000087084	
ENSCAFT00000012585	
ENSCAFT00000043595	
ENSCAFT00000088400	
ENSCAFT00000061634	
ENSCAFT00000020486	
ENSCAFT00000079230	
ENSCAFT00000065271	
ENSCAFT00000024519	
ENSCAFT00000036792	
ENSCAFT00000040302	
ENSCAFT00000068833	
ENSCAFT00000039547	
ENSCAFT00000028463	
ENSCAFT00000039870	
ENSCAFT00000046807	
ENSCAFT00000092304	
ENSCAFT00000080299	
ENSCAFT00000091544	
ENSCAFT00000010667	
ENSCAFT00000009363	NM_001003317
ENSCAFT00000061296	
ENSCAFT00000016692	
ENSCAFT00000072168	
ENSCAFT00000066005	
ENSCAFT00000090983	
ENSCAFT00000064503	
ENSCAFT00000067444	
ENSCAFT00000079191	
ENSCAFT00000036952	
ENSCAFT00000048575	
ENSCAFT00000082527	
ENSCAFT00000084070	
ENSCAFT00000063569	
ENSCAFT00000076781	
ENSCAFT00000031128	
ENSCAFT00000082223	
ENSCAFT00000064108	
ENSCAFT00000059954	
ENSCAFT00000016755	
ENSCAFT00000044555	
ENSCAFT00000065363	
ENSCAFT00000085365	
ENSCAFT00000075808	
ENSCAFT00000076041	
ENSCAFT00000032426	
ENSCAFT00000086347	
ENSCAFT00000072420	
ENSCAFT00000093467	
ENSCAFT00000027642	
ENSCAFT00000049060	
ENSCAFT00000004810	
ENSCAFT00000027004	
ENSCAFT00000006305	
ENSCAFT00000028424	
ENSCAFT00000044444	
ENSCAFT00000088055	
ENSCAFT00000002453	
ENSCAFT00000090867	
ENSCAFT00000065986	
ENSCAFT00000008597	
ENSCAFT00000079780	
ENSCAFT00000067791	
ENSCAFT00000060124	
ENSCAFT00000015147	
ENSCAFT00000028618	
ENSCAFT00000071458	
ENSCAFT00000081075	
ENSCAFT00000042781	
ENSCAFT00000078281	
ENSCAFT00000037599	
ENSCAFT00000089308	
ENSCAFT00000003138	
ENSCAFT00000024099	
ENSCAFT00000012254	
ENSCAFT00000093077	
ENSCAFT00000063007	
ENSCAFT00000072491	
ENSCAFT00000085256	
ENSCAFT00000066102	
ENSCAFT00000022090	
ENSCAFT00000089453	
ENSCAFT00000045510	
ENSCAFT00000020613	
ENSCAFT00000068592	
ENSCAFT00000002273	
ENSCAFT00000014341	
ENSCAFT00000086140	
ENSCAFT00000084087	
ENSCAFT00000061388	
ENSCAFT00000009024	
ENSCAFT00000014371	
ENSCAFT00000006306	
ENSCAFT00000089662	
ENSCAFT00000058343	
ENSCAFT00000091626	
ENSCAFT00000087408	
ENSCAFT00000068724	
ENSCAFT00000036964	
ENSCAFT00000093616	
ENSCAFT00000020038	
ENSCAFT00000008608	
ENSCAFT00000079433	
ENSCAFT00000020491	
ENSCAFT00000002564	
ENSCAFT00000003728	
ENSCAFT00000074653	
ENSCAFT00000025824	
ENSCAFT00000031723	
