enst_id	ensp_id	ensembl_protein_length	ccds_id	biomart_uniprot_id	uniprot_id_with_isoform	is_matched	final_uniprot_id
ENSCAFT00000010420	ENSCAFP00000009662	1513.0				True	
ENSCAFT00000010420	ENSCAFP00000009662	1513.0	CCDS46919			True	
ENSCAFT00000010420	ENSCAFP00000009662	1513.0	CCDS87136			True	
ENSCAFT00000010422	ENSCAFP00000009664	876.0				True	
ENSCAFT00000010422	ENSCAFP00000009664	876.0	CCDS1803			True	
ENSCAFT00000010422	ENSCAFP00000009664	876.0	CCDS58707			True	
ENSCAFT00000010424						True	
ENSCAFT00000010424			CCDS43378			True	
ENSCAFT00000010424						True	
ENSCAFT00000010425	ENSCAFP00000009667	309.0				True	
ENSCAFT00000010425	ENSCAFP00000009667	309.0	CCDS6079			True	
ENSCAFT00000010432	ENSCAFP00000009674	155.0				True	
ENSCAFT00000010433	ENSCAFP00000038042	137.0				True	
ENSCAFT00000010434						True	
ENSCAFT00000010434			CCDS55740			True	
ENSCAFT00000010434			CCDS55739			True	
ENSCAFT00000010434			CCDS73250			True	
ENSCAFT00000010434			CCDS7765			True	
ENSCAFT00000010437	ENSCAFP00000009678	297.0				True	
ENSCAFT00000010438	ENSCAFP00000009679	1054.0				True	
ENSCAFT00000010438	ENSCAFP00000009679	1054.0	CCDS9274			True	
ENSCAFT00000010440	ENSCAFP00000009681	297.0				True	
ENSCAFT00000010440	ENSCAFP00000009681	297.0	CCDS1804			True	
ENSCAFT00000010442	ENSCAFP00000009683	513.0	CCDS53819			True	
ENSCAFT00000010442	ENSCAFP00000009683	513.0				True	
ENSCAFT00000010442	ENSCAFP00000009683	513.0	CCDS9061			True	
ENSCAFT00000010444	ENSCAFP00000009685	881.0				True	
ENSCAFT00000010444	ENSCAFP00000009685	881.0	CCDS60680			True	
ENSCAFT00000010444	ENSCAFP00000009685	881.0	CCDS7693			True	
ENSCAFT00000010446	ENSCAFP00000009687	275.0	CCDS75723			True	
ENSCAFT00000010446	ENSCAFP00000009687	275.0	CCDS75725			True	
ENSCAFT00000010446	ENSCAFP00000009687	275.0	CCDS75724			True	
ENSCAFT00000010446	ENSCAFP00000009687	275.0				True	
ENSCAFT00000010448	ENSCAFP00000009689	502.0	CCDS1805			True	
ENSCAFT00000010448	ENSCAFP00000009689	502.0				True	
ENSCAFT00000010451	ENSCAFP00000009692	970.0				True	P23685
ENSCAFT00000010451	ENSCAFP00000009692	970.0	CCDS46265			True	P23685
ENSCAFT00000010451	ENSCAFP00000009692	970.0	CCDS1806			True	P23685
ENSCAFT00000010451	ENSCAFP00000009692	970.0	CCDS46264			True	P23685
ENSCAFT00000010451	ENSCAFP00000009692	970.0	CCDS59430			True	P23685
ENSCAFT00000010452			CCDS4281			True	
ENSCAFT00000010453	ENSCAFP00000038923	126.0	CCDS1316			True	
ENSCAFT00000010453	ENSCAFP00000038923	126.0				True	
ENSCAFT00000010454	ENSCAFP00000009695	832.0				True	
ENSCAFT00000010454	ENSCAFP00000009695	832.0	CCDS32016			True	
ENSCAFT00000010457	ENSCAFP00000009698	664.0				True	
ENSCAFT00000010457	ENSCAFP00000009698	664.0	CCDS31411			True	
ENSCAFT00000010458	ENSCAFP00000037014	249.0				True	
ENSCAFT00000010462	ENSCAFP00000009702	521.0	CCDS56532			True	
ENSCAFT00000010462	ENSCAFP00000009702	521.0				True	
ENSCAFT00000010462	ENSCAFP00000009702	521.0	CCDS56531			True	
ENSCAFT00000010462	ENSCAFP00000009702	521.0	CCDS34877			True	
ENSCAFT00000010462	ENSCAFP00000009702	521.0	CCDS56530			True	
ENSCAFT00000010471	ENSCAFP00000009709	115.0	CCDS41584			True	
ENSCAFT00000010471	ENSCAFP00000009709	115.0				True	
ENSCAFT00000010471	ENSCAFP00000009709	115.0				True	
ENSCAFT00000010471	ENSCAFP00000009709	115.0	CCDS41585			True	
ENSCAFT00000010471	ENSCAFP00000009709	115.0				True	
ENSCAFT00000010473	ENSCAFP00000009710	202.0				True	
ENSCAFT00000010473	ENSCAFP00000009710	202.0				True	
ENSCAFT00000010473	ENSCAFP00000009710	202.0	CCDS41584			True	
ENSCAFT00000010473	ENSCAFP00000009710	202.0				True	
ENSCAFT00000010473	ENSCAFP00000009710	202.0	CCDS41585			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS2914			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS74964			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS58837			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0				True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS58839			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0				True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS58838			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS74963			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS2914			True	
ENSCAFT00000010476	ENSCAFP00000009713	678.0	CCDS33785			True	
ENSCAFT00000010477	ENSCAFP00000009714	793.0	CCDS13038			True	
ENSCAFT00000010477	ENSCAFP00000009714	793.0	CCDS13039			True	
ENSCAFT00000010477	ENSCAFP00000009714	793.0				True	
ENSCAFT00000010479						True	
ENSCAFT00000010484	ENSCAFP00000009719	291.0				True	
ENSCAFT00000010484	ENSCAFP00000009719	291.0	CCDS6078			True	
ENSCAFT00000010489	ENSCAFP00000009724	620.0				True	
ENSCAFT00000010489	ENSCAFP00000009724	620.0	CCDS81787			True	
ENSCAFT00000010489	ENSCAFP00000009724	620.0	CCDS9542			True	
ENSCAFT00000010489	ENSCAFP00000009724	620.0	CCDS81786			True	
ENSCAFT00000010491	ENSCAFP00000009726	3107.0	CCDS76588			True	
ENSCAFT00000010491	ENSCAFP00000009726	3107.0				True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS87108			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS2913			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS46865			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS54607			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS46866			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS43106			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0				True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS43107			True	
ENSCAFT00000010493	ENSCAFP00000009727	419.0	CCDS74962			True	
ENSCAFT00000010494	ENSCAFP00000009728	218.0	CCDS7769			True	
ENSCAFT00000010494	ENSCAFP00000009728	218.0				True	
ENSCAFT00000010495	ENSCAFP00000009729	801.0				True	
ENSCAFT00000010495	ENSCAFP00000009729	801.0	CCDS7695			True	
ENSCAFT00000010498	ENSCAFP00000009732	594.0				True	Q9XSB8
ENSCAFT00000010498	ENSCAFP00000009732	594.0	CCDS7770			True	Q9XSB8
ENSCAFT00000010500	ENSCAFP00000009734	219.0	CCDS34875			True	
ENSCAFT00000010500	ENSCAFP00000009734	219.0	CCDS6077			True	
ENSCAFT00000010500	ENSCAFP00000009734	219.0				True	
ENSCAFT00000010500	ENSCAFP00000009734	219.0	CCDS34876			True	
ENSCAFT00000010501	ENSCAFP00000009735	737.0	CCDS53862			True	Q5XM32
ENSCAFT00000010501	ENSCAFP00000009735	737.0	CCDS9342			True	Q5XM32
ENSCAFT00000010502	ENSCAFP00000009736	354.0	CCDS9544			True	
ENSCAFT00000010502	ENSCAFP00000009736	354.0	CCDS9543			True	
ENSCAFT00000010502	ENSCAFP00000009736	354.0				True	
ENSCAFT00000010504	ENSCAFP00000009738	410.0	CCDS31325			True	
ENSCAFT00000010504	ENSCAFP00000009738	410.0				True	
ENSCAFT00000010506	ENSCAFP00000009740	1059.0	CCDS4282			True	
ENSCAFT00000010506	ENSCAFP00000009740	1059.0				True	
ENSCAFT00000010506	ENSCAFP00000009740	1059.0	CCDS43379			True	
ENSCAFT00000010509	ENSCAFP00000039120	787.0				True	
ENSCAFT00000010509	ENSCAFP00000039120	787.0	CCDS9545			True	
ENSCAFT00000010510	ENSCAFP00000009742	1053.0				True	
ENSCAFT00000010512	ENSCAFP00000047237	278.0	CCDS87298			True	
ENSCAFT00000010512	ENSCAFP00000047237	278.0				True	
ENSCAFT00000010512	ENSCAFP00000047237	278.0	CCDS3981			True	
ENSCAFT00000010514	ENSCAFP00000009746	418.0	CCDS34266			True	
ENSCAFT00000010516	ENSCAFP00000009748	742.0				True	
ENSCAFT00000010516	ENSCAFP00000009748	742.0	CCDS31326			True	
ENSCAFT00000010518	ENSCAFP00000009750	393.0				True	
ENSCAFT00000010519	ENSCAFP00000009751	816.0				True	
ENSCAFT00000010519	ENSCAFP00000009751	816.0	CCDS7696			True	
ENSCAFT00000010521	ENSCAFP00000009752	981.0	CCDS1807			True	
ENSCAFT00000010521	ENSCAFP00000009752	981.0				True	
ENSCAFT00000010521	ENSCAFP00000009752	981.0	CCDS46266			True	
ENSCAFT00000010522	ENSCAFP00000009753	734.0				True	
ENSCAFT00000010522	ENSCAFP00000009753	734.0	CCDS9063			True	
ENSCAFT00000010522	ENSCAFP00000009753	734.0	CCDS44956			True	
ENSCAFT00000010522	ENSCAFP00000009753	734.0	CCDS44955			True	
ENSCAFT00000010525			CCDS8702			True	
ENSCAFT00000010525			CCDS8703			True	
ENSCAFT00000010525						True	
ENSCAFT00000010527	ENSCAFP00000009758	190.0				True	
ENSCAFT00000010527	ENSCAFP00000009758	190.0	CCDS6076			True	
ENSCAFT00000010528	ENSCAFP00000009759	388.0	CCDS42674			True	
ENSCAFT00000010528	ENSCAFP00000009759	388.0	CCDS1809			True	
ENSCAFT00000010529	ENSCAFP00000009760	543.0	CCDS9341			True	
ENSCAFT00000010529	ENSCAFP00000009760	543.0				True	
ENSCAFT00000010530	ENSCAFP00000009761	550.0	CCDS7700			True	
ENSCAFT00000010531	ENSCAFP00000009762	989.0				True	
ENSCAFT00000010531	ENSCAFP00000009762	989.0	CCDS46863			True	
ENSCAFT00000010536	ENSCAFP00000009767	666.0	CCDS7701			True	
ENSCAFT00000010536	ENSCAFP00000009767	666.0				True	
ENSCAFT00000010537						True	
ENSCAFT00000010537			CCDS12495			True	
ENSCAFT00000010537			CCDS74349			True	
ENSCAFT00000010537			CCDS86756			True	
ENSCAFT00000010538			CCDS7702			True	
ENSCAFT00000010538			CCDS44506			True	
ENSCAFT00000010538						True	
ENSCAFT00000010538			CCDS44505			True	
ENSCAFT00000010541						True	
ENSCAFT00000010542	ENSCAFP00000009773	714.0	CCDS82441			True	
ENSCAFT00000010542	ENSCAFP00000009773	714.0	CCDS46267			True	
ENSCAFT00000010542	ENSCAFP00000009773	714.0				True	
ENSCAFT00000010542	ENSCAFP00000009773	714.0	CCDS62900			True	
ENSCAFT00000010544	ENSCAFP00000009775	620.0	CCDS46862			True	
ENSCAFT00000010545	ENSCAFP00000009776	454.0	CCDS31879			True	
ENSCAFT00000010545	ENSCAFP00000009776	454.0	CCDS76589			True	
ENSCAFT00000010545	ENSCAFP00000009776	454.0				True	
ENSCAFT00000010545	ENSCAFP00000009776	454.0	CCDS31880			True	
ENSCAFT00000010545	ENSCAFP00000009776	454.0	CCDS9064			True	
ENSCAFT00000010552			CCDS73116			True	
ENSCAFT00000010552			CCDS81454			True	
ENSCAFT00000010552			CCDS73114			True	
ENSCAFT00000010552			CCDS73105			True	
ENSCAFT00000010552			CCDS73107			True	
ENSCAFT00000010552						True	
ENSCAFT00000010552			CCDS73115			True	
ENSCAFT00000010552			CCDS73109			True	
ENSCAFT00000010552			CCDS73110			True	
ENSCAFT00000010552			CCDS73108			True	
ENSCAFT00000010552			CCDS81456			True	
ENSCAFT00000010552			CCDS86087			True	
ENSCAFT00000010552			CCDS73106			True	
ENSCAFT00000010552			CCDS73111			True	
ENSCAFT00000010553						True	
ENSCAFT00000010553			CCDS2912			True	
ENSCAFT00000010557	ENSCAFP00000009788	663.0	CCDS82484			True	
ENSCAFT00000010557	ENSCAFP00000009788	663.0	CCDS33251			True	
ENSCAFT00000010557	ENSCAFP00000009788	663.0				True	
ENSCAFT00000010559			CCDS65989			True	
ENSCAFT00000010559						True	
ENSCAFT00000010559			CCDS65988			True	
ENSCAFT00000010559			CCDS65987			True	
ENSCAFT00000010559			CCDS44507			True	
ENSCAFT00000010560	ENSCAFP00000009791	308.0				True	
ENSCAFT00000010560	ENSCAFP00000009791	308.0	CCDS74542			True	
ENSCAFT00000010560	ENSCAFP00000009791	308.0	CCDS74541			True	
ENSCAFT00000010561	ENSCAFP00000009792	463.0	CCDS87106			True	
ENSCAFT00000010561	ENSCAFP00000009792	463.0				True	
ENSCAFT00000010561	ENSCAFP00000009792	463.0	CCDS2910			True	
ENSCAFT00000010561	ENSCAFP00000009792	463.0	CCDS2909			True	
ENSCAFT00000010562	ENSCAFP00000009793	647.0	CCDS74349			True	
ENSCAFT00000010562	ENSCAFP00000009793	647.0	CCDS12495			True	
ENSCAFT00000010562	ENSCAFP00000009793	647.0				True	
ENSCAFT00000010562	ENSCAFP00000009793	647.0	CCDS86756			True	
ENSCAFT00000010563	ENSCAFP00000009794	361.0				True	
ENSCAFT00000010567	ENSCAFP00000009798	375.0	CCDS9067			True	
ENSCAFT00000010567	ENSCAFP00000009798	375.0	CCDS41822			True	
ENSCAFT00000010567	ENSCAFP00000009798	375.0	CCDS9068			True	
ENSCAFT00000010569	ENSCAFP00000009800	90.0	CCDS7703			True	
ENSCAFT00000010569	ENSCAFP00000009800	90.0	CCDS7704			True	
ENSCAFT00000010569	ENSCAFP00000009800	90.0				True	
ENSCAFT00000010569	ENSCAFP00000009800	90.0	CCDS7705			True	
ENSCAFT00000010572	ENSCAFP00000009802	716.0				True	
ENSCAFT00000010572	ENSCAFP00000009802	716.0	CCDS3080			True	
ENSCAFT00000010573	ENSCAFP00000009803	1081.0				True	
ENSCAFT00000010573	ENSCAFP00000009803	1081.0	CCDS87105			True	
ENSCAFT00000010573	ENSCAFP00000009803	1081.0	CCDS43105			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0	CCDS9070			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0	CCDS55863			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0	CCDS9071			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0	CCDS55862			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0	CCDS9069			True	
ENSCAFT00000010576	ENSCAFP00000009806	1194.0				True	
ENSCAFT00000010582	ENSCAFP00000009811	477.0				True	
ENSCAFT00000010582	ENSCAFP00000009811	477.0	CCDS12491			True	
ENSCAFT00000010584	ENSCAFP00000009813	859.0	CCDS66526			True	
ENSCAFT00000010584	ENSCAFP00000009813	859.0	CCDS9340			True	
ENSCAFT00000010584	ENSCAFP00000009813	859.0	CCDS73559			True	
ENSCAFT00000010584	ENSCAFP00000009813	859.0				True	
ENSCAFT00000010584	ENSCAFP00000009813	859.0	CCDS66525			True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0	CCDS7226			True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0	CCDS7225			True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0	CCDS60527			True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0				True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0	CCDS7224			True	
ENSCAFT00000010587	ENSCAFP00000009816	384.0	CCDS7223			True	
ENSCAFT00000010588	ENSCAFP00000009817	3452.0	CCDS7771			True	
ENSCAFT00000010588	ENSCAFP00000009817	3452.0				True	
ENSCAFT00000010590	ENSCAFP00000009819	535.0			Q5NDL9	False	Q5NDL9
ENSCAFT00000010590	ENSCAFP00000009819	535.0	CCDS63684		Q5NDL9	False	Q5NDL9
ENSCAFT00000010590	ENSCAFP00000009819	535.0	CCDS2908		Q5NDL9	False	Q5NDL9
ENSCAFT00000010591	ENSCAFP00000009820	706.0	CCDS58080			True	
ENSCAFT00000010591	ENSCAFP00000009820	706.0	CCDS7227			True	
ENSCAFT00000010591	ENSCAFP00000009820	706.0	CCDS58079			True	
ENSCAFT00000010591	ENSCAFP00000009820	706.0				True	
ENSCAFT00000010591	ENSCAFP00000009820	706.0	CCDS58081			True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0				True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0	CCDS43380			True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0	CCDS64281			True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0	CCDS4284			True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0	CCDS4283			True	
ENSCAFT00000010594	ENSCAFP00000009823	413.0	CCDS64282			True	
ENSCAFT00000010595	ENSCAFP00000009824	815.0	CCDS13037			True	
ENSCAFT00000010595	ENSCAFP00000009824	815.0	CCDS13036			True	
ENSCAFT00000010595	ENSCAFP00000009824	815.0				True	
ENSCAFT00000010596	ENSCAFP00000050766	285.0				True	
ENSCAFT00000010596	ENSCAFP00000050766	285.0	CCDS47801			True	
ENSCAFT00000010596	ENSCAFP00000050766	285.0	CCDS64825			True	
ENSCAFT00000010598	ENSCAFP00000009826	195.0				True	
ENSCAFT00000010601						True	
ENSCAFT00000010601			CCDS2021			True	
ENSCAFT00000010601			CCDS62960			True	
ENSCAFT00000010602			CCDS9339			True	
ENSCAFT00000010602						True	
ENSCAFT00000010604			CCDS2907			True	
ENSCAFT00000010604						True	
ENSCAFT00000010605	ENSCAFP00000009831	553.0				True	
ENSCAFT00000010605	ENSCAFP00000009831	553.0	CCDS31327			True	
ENSCAFT00000010606	ENSCAFP00000057326	227.0				True	
ENSCAFT00000010610	ENSCAFP00000009836	80.0				True	
ENSCAFT00000010610	ENSCAFP00000009836	80.0	CCDS12490			True	
ENSCAFT00000010612	ENSCAFP00000009838	315.0				True	
ENSCAFT00000010612	ENSCAFP00000009838	315.0	CCDS9338			True	
ENSCAFT00000010616	ENSCAFP00000009842	4126.0	CCDS75734			True	
ENSCAFT00000010616	ENSCAFP00000009842	4126.0	CCDS75735			True	
ENSCAFT00000010616	ENSCAFP00000009842	4126.0				True	
ENSCAFT00000010626	ENSCAFP00000009849	162.0	CCDS73558			True	
ENSCAFT00000010626	ENSCAFP00000009849	162.0				True	
ENSCAFT00000010626	ENSCAFP00000009849	162.0	CCDS9337			True	
ENSCAFT00000010627	ENSCAFP00000009850	320.0				True	
ENSCAFT00000010628	ENSCAFP00000009851	373.0				True	
ENSCAFT00000010629			CCDS31412			True	
ENSCAFT00000010629						True	
ENSCAFT00000010630	ENSCAFP00000009853	3187.0	CCDS44385			True	
ENSCAFT00000010630	ENSCAFP00000009853	3187.0				True	
ENSCAFT00000010631	ENSCAFP00000009854	454.0				True	
ENSCAFT00000010631	ENSCAFP00000009854	454.0	CCDS59442			True	
ENSCAFT00000010631	ENSCAFP00000009854	454.0	CCDS13035			True	
ENSCAFT00000010632	ENSCAFP00000009855	1093.0				True	
ENSCAFT00000010632	ENSCAFP00000009855	1093.0	CCDS9336			True	
ENSCAFT00000010632	ENSCAFP00000009855	1093.0	CCDS81760			True	
ENSCAFT00000010633	ENSCAFP00000009856	252.0	CCDS12488			True	
ENSCAFT00000010633	ENSCAFP00000009856	252.0	CCDS74344			True	
ENSCAFT00000010633	ENSCAFP00000009856	252.0				True	
ENSCAFT00000010637						True	
ENSCAFT00000010637			CCDS54931			True	
ENSCAFT00000010637			CCDS75351			True	
ENSCAFT00000010637			CCDS47299			True	
ENSCAFT00000010638	ENSCAFP00000009861	599.0				True	
ENSCAFT00000010638	ENSCAFP00000009861	599.0	CCDS31927			True	
ENSCAFT00000010639	ENSCAFP00000009862	215.0			Q6YKA4	False	Q6YKA4
ENSCAFT00000010644	ENSCAFP00000009867	152.0	CCDS54444			True	
ENSCAFT00000010644	ENSCAFP00000009867	152.0	CCDS82595			True	
ENSCAFT00000010645						True	
ENSCAFT00000010646	ENSCAFP00000009869	168.0	CCDS13034			True	
ENSCAFT00000010647	ENSCAFP00000009870	261.0	CCDS31197			True	
ENSCAFT00000010648	ENSCAFP00000009871	253.0				True	
ENSCAFT00000010649	ENSCAFP00000009872	125.0				True	
ENSCAFT00000010649	ENSCAFP00000009872	125.0	CCDS12487			True	
ENSCAFT00000010650	ENSCAFP00000042879	396.0	CCDS3997			True	
ENSCAFT00000010650	ENSCAFP00000042879	396.0				True	
ENSCAFT00000010651	ENSCAFP00000009873	190.0				True	
ENSCAFT00000010651	ENSCAFP00000009873	190.0	CCDS82333			True	
ENSCAFT00000010653	ENSCAFP00000009875	356.0				True	
ENSCAFT00000010653	ENSCAFP00000009875	356.0	CCDS7228			True	
ENSCAFT00000010653	ENSCAFP00000009875	356.0	CCDS31198			True	
ENSCAFT00000010660	ENSCAFP00000009881	657.0				True	
ENSCAFT00000010660	ENSCAFP00000009881	657.0	CCDS3815			True	
ENSCAFT00000010661	ENSCAFP00000009882	264.0				True	
ENSCAFT00000010662	ENSCAFP00000009883	757.0	CCDS3080			True	
ENSCAFT00000010662	ENSCAFP00000009883	757.0				True	
ENSCAFT00000010664	ENSCAFP00000009885	863.0	CCDS6143			True	
ENSCAFT00000010664	ENSCAFP00000009885	863.0				True	
ENSCAFT00000010667	ENSCAFP00000009888	263.0	CCDS44388			True	
ENSCAFT00000010669	ENSCAFP00000009890	235.0				True	
ENSCAFT00000010673			CCDS7712			True	
ENSCAFT00000010673						True	
ENSCAFT00000010674	ENSCAFP00000009895	1486.0	CCDS7229			True	
ENSCAFT00000010674	ENSCAFP00000009895	1486.0				True	
ENSCAFT00000010674	ENSCAFP00000009895	1486.0	CCDS60529			True	
ENSCAFT00000010675	ENSCAFP00000009896	732.0	CCDS13033			True	
ENSCAFT00000010676	ENSCAFP00000009897	665.0				True	
ENSCAFT00000010676	ENSCAFP00000009897	665.0	CCDS31956			True	
ENSCAFT00000010679	ENSCAFP00000009900	510.0	CCDS7231			True	
ENSCAFT00000010680	ENSCAFP00000009901	602.0	CCDS46573			True	
ENSCAFT00000010680	ENSCAFP00000009901	602.0				True	
ENSCAFT00000010686	ENSCAFP00000009907	271.0	CCDS6145			True	
ENSCAFT00000010686	ENSCAFP00000009907	271.0	CCDS47853			True	
ENSCAFT00000010686	ENSCAFP00000009907	271.0				True	
ENSCAFT00000010687	ENSCAFP00000009908	220.0				True	
ENSCAFT00000010687	ENSCAFP00000009908	220.0	CCDS81530			True	
ENSCAFT00000010687	ENSCAFP00000009908	220.0	CCDS7713			True	
ENSCAFT00000010689	ENSCAFP00000009910	184.0	CCDS7713			True	
ENSCAFT00000010689	ENSCAFP00000009910	184.0				True	
ENSCAFT00000010689	ENSCAFP00000009910	184.0	CCDS81530			True	
ENSCAFT00000010690	ENSCAFP00000009911	139.0	CCDS9334			True	
ENSCAFT00000010693	ENSCAFP00000009914	317.0				True	
ENSCAFT00000010694	ENSCAFP00000009915	342.0				True	
ENSCAFT00000010699	ENSCAFP00000009920	439.0	CCDS54605			True	
ENSCAFT00000010699	ENSCAFP00000009920	439.0	CCDS43104			True	
ENSCAFT00000010699	ENSCAFP00000009920	439.0				True	
ENSCAFT00000010700	ENSCAFP00000009921	268.0	CCDS6146			True	
ENSCAFT00000010700	ENSCAFP00000009921	268.0				True	
ENSCAFT00000010701	ENSCAFP00000009922	305.0				True	
ENSCAFT00000010702	ENSCAFP00000009923	385.0	CCDS74696			True	
ENSCAFT00000010702	ENSCAFP00000009923	385.0	CCDS13031			True	
ENSCAFT00000010702	ENSCAFP00000009923	385.0				True	
ENSCAFT00000010702	ENSCAFP00000009923	385.0	CCDS13032			True	
ENSCAFT00000010702	ENSCAFP00000009923	385.0	CCDS82594			True	
ENSCAFT00000010703	ENSCAFP00000009924	810.0	CCDS59495			True	
ENSCAFT00000010703	ENSCAFP00000009924	810.0				True	
ENSCAFT00000010703	ENSCAFP00000009924	810.0	CCDS75352			True	
ENSCAFT00000010703	ENSCAFP00000009924	810.0	CCDS64284			True	
ENSCAFT00000010703	ENSCAFP00000009924	810.0	CCDS4285			True	
ENSCAFT00000010704			CCDS82594			True	
ENSCAFT00000010704			CCDS13031			True	
ENSCAFT00000010704						True	
ENSCAFT00000010704			CCDS13032			True	
ENSCAFT00000010704			CCDS74696			True	
ENSCAFT00000010707	ENSCAFP00000040279	318.0				True	
ENSCAFT00000010709	ENSCAFP00000036275	123.0				True	
ENSCAFT00000010710	ENSCAFP00000009931	277.0	CCDS8866			True	
ENSCAFT00000010711	ENSCAFP00000009932	1534.0				True	
ENSCAFT00000010711	ENSCAFP00000009932	1534.0	CCDS33001			True	
ENSCAFT00000010711	ENSCAFP00000009932	1534.0	CCDS46059			True	
ENSCAFT00000010713						True	
ENSCAFT00000010715	ENSCAFP00000009934	80.0	CCDS4286			True	
ENSCAFT00000010715	ENSCAFP00000009934	80.0				True	
ENSCAFT00000010716	ENSCAFP00000009935	324.0				True	
ENSCAFT00000010717	ENSCAFP00000009936	270.0	CCDS33000			True	
ENSCAFT00000010717	ENSCAFP00000009936	270.0				True	
ENSCAFT00000010719	ENSCAFP00000009938	85.0				True	
ENSCAFT00000010719	ENSCAFP00000009938	85.0	CCDS4287			True	
ENSCAFT00000010720	ENSCAFP00000009939	327.0	CCDS7772			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55872			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55864			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55867			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55870			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55868			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55871			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55866			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0				True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55869			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS55865			True	
ENSCAFT00000010724	ENSCAFP00000009942	332.0	CCDS86326			True	
ENSCAFT00000010726	ENSCAFP00000009943	451.0	CCDS43104			True	
ENSCAFT00000010726	ENSCAFP00000009943	451.0	CCDS54605			True	
ENSCAFT00000010726	ENSCAFP00000009943	451.0				True	
ENSCAFT00000010727	ENSCAFP00000009944	319.0	CCDS7906			True	
ENSCAFT00000010727	ENSCAFP00000009944	319.0				True	
ENSCAFT00000010728			CCDS7774			True	
ENSCAFT00000010731	ENSCAFP00000009947	597.0	CCDS13030			True	
